run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,42745.642729558866,98.61578131547155,0.5733280723348037,55320,2700,X-n439-k37,18.480839252471924
1,42923.142055507866,276.68116663386604,0.542772418573373,51000,2484,X-n439-k37,16.654272317886353
2,43022.12537219193,308.2990735485026,0.5480284334302078,56020,2735,X-n439-k37,24.28209638595581
3,43040.98476952437,87.80022736907395,0.5874936525838813,50240,2446,X-n439-k37,19.432706594467163
4,42996.7692350414,113.72793570331474,0.5457651089296994,51180,2493,X-n439-k37,22.078351736068726
5,42887.54751210575,184.89230828746136,0.5702908239146888,52120,2540,X-n439-k37,20.49103093147278
6,42941.80853656641,155.87966064543517,0.5566570412451103,55220,2695,X-n439-k37,22.847975969314575
7,42958.60840397127,197.0939327909603,0.5686785550032489,50140,2441,X-n439-k37,23.836208820343018
8,42768.756760480785,177.76522505576483,0.5668625796947302,58340,2851,X-n439-k37,23.646300315856934
9,43003.0605130009,172.23690211826468,0.5705426981153611,55380,2703,X-n439-k37,22.964073657989502
10,43029.344532871815,272.3946971458405,0.5661014463085302,49820,2425,X-n439-k37,14.121119976043701
11,43078.08621252306,71.73326038679427,0.5754748697260043,53480,2608,X-n439-k37,22.328361988067627
12,42797.17874209064,209.9164327840452,0.5580349662140254,54040,2636,X-n439-k37,21.057881832122803
13,43071.30645637389,218.47575324735078,0.5762662296007698,52920,2580,X-n439-k37,21.829444408416748
14,43172.14137442425,166.39732445261936,0.5783604816910928,50320,2450,X-n439-k37,24.202807903289795
15,42752.96619393013,70.69289614060372,0.5494339527336326,54460,2657,X-n439-k37,22.89035701751709
16,42897.810582677346,115.02788284315969,0.5575602742548141,51340,2501,X-n439-k37,23.03095316886902
17,42865.72288569124,147.6158474479433,0.560115964821895,53880,2628,X-n439-k37,24.08859658241272
18,43034.52110380494,210.2579741963771,0.578938735760325,49580,2413,X-n439-k37,21.190122842788696
19,43126.6606830225,308.2107670739045,0.5923561782701569,51460,2507,X-n439-k37,20.165133953094482
20,42877.03270430133,255.76479369447196,0.5630053921730273,51660,2517,X-n439-k37,20.34204077720642
21,43053.77818924937,261.920163457784,0.5618257344850832,52100,2539,X-n439-k37,19.728734970092773
22,43066.28312431301,143.5694834495315,0.5611011320064959,50180,2443,X-n439-k37,16.84461808204651
23,43018.21551721406,155.52335619941238,0.5718248270685494,49740,2421,X-n439-k37,20.68915605545044
24,43345.29974523959,9.596040103347615,0.5958559246531755,47800,2324,X-n439-k37,18.946973085403442
25,43227.209395596765,500.7014359110747,0.5850336486990884,50800,2474,X-n439-k37,18.899783849716187
26,42863.1245196024,330.7681990192368,0.5644340028253793,53640,2616,X-n439-k37,20.15328073501587
27,42689.73481288882,205.3706952948307,0.548692440311047,60940,2981,X-n439-k37,22.414729833602905
28,43145.41488573514,154.23021658450878,0.6059188685519693,49600,2414,X-n439-k37,20.444984436035156
29,42821.735500788425,356.3002264597341,0.5724002309097199,51180,2493,X-n439-k37,21.006566286087036
30,43155.01230806926,149.01450739741014,0.5809317921384892,51400,2504,X-n439-k37,15.864081859588623
31,43116.73278488951,274.28629854618254,0.5674966253932053,54360,2652,X-n439-k37,16.715737104415894
32,43035.62928179763,100.91617059314927,0.5816951903302489,51760,2522,X-n439-k37,19.956462621688843
33,43133.80703632939,348.5440070941935,0.5719885530144531,48100,2339,X-n439-k37,17.948315143585205
34,43086.952636759175,53.15730540344734,0.5818297609708085,55400,2704,X-n439-k37,12.543210506439209
