run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,63188.55166810391,237.4045094345544,0.4777809982008021,17120,835,X-n125-k30,2.4740183353424072
1,62730.225383262274,527.1303744395211,0.5075499655757492,17820,870,X-n125-k30,3.478092908859253
2,62529.7497440276,492.24180397532325,0.5218527324225549,19000,929,X-n125-k30,3.4651310443878174
3,62637.78321759498,190.0655894306502,0.43558608147936534,17680,863,X-n125-k30,2.74094557762146
4,62574.200567967135,497.0456682074788,0.4776722301577028,15100,734,X-n125-k30,2.91678524017334
5,63167.62204168243,255.89487871625803,0.5106729861308502,18720,915,X-n125-k30,3.168699264526367
6,62963.02395762061,216.24648296849833,0.47700287358646004,13980,678,X-n125-k30,2.883354902267456
7,62349.83194306452,270.23770434480093,0.47936668920441744,19660,962,X-n125-k30,3.1716549396514893
8,62738.763270922725,218.51992232319373,0.5316622880686793,20180,988,X-n125-k30,3.959320068359375
9,63230.51817968616,521.8490863705771,0.5265472162550161,15020,730,X-n125-k30,2.7929537296295166
10,62257.34595763177,485.92004953823664,0.47614256199139077,16720,815,X-n125-k30,2.1810717582702637
11,62370.927067865,525.277560861357,0.5173094652625957,17680,863,X-n125-k30,3.6433184146881104
12,62234.35650898354,328.2011959888791,0.5058576889875447,20140,986,X-n125-k30,2.78351092338562
13,62437.140812234524,76.68948260175654,0.49671767014000023,19100,934,X-n125-k30,3.8106393814086914
14,62345.23919821683,233.20974135139338,0.4938636108302437,14520,705,X-n125-k30,2.903442144393921
15,62850.594113519364,218.47188609168393,0.5110825653475382,15720,765,X-n125-k30,2.274338722229004
16,63269.466932975214,69.68330450862582,0.5469279661545073,18060,882,X-n125-k30,3.1076626777648926
17,62626.79569695643,254.64899566153846,0.5087339561023771,18560,907,X-n125-k30,3.295438051223755
18,62196.26289078559,185.1146645684686,0.4955291072731007,19760,967,X-n125-k30,3.567694902420044
19,63182.97157589417,590.8818515367749,0.5142493468430843,16580,808,X-n125-k30,2.817159652709961
20,62991.15071875527,394.0270282510886,0.551098287968105,16560,807,X-n125-k30,2.6148793697357178
21,62594.44815042365,89.46510608149197,0.49562627855752456,17020,830,X-n125-k30,3.110884189605713
22,63157.5952952684,484.36970798804236,0.48602743042398217,17840,871,X-n125-k30,3.1771092414855957
23,62651.60262040658,443.39684320993507,0.5213914151827975,18240,891,X-n125-k30,2.412773370742798
24,62889.331243882065,403.4583401562874,0.49871586722096906,19420,950,X-n125-k30,3.1647162437438965
25,63027.47989437711,498.31924669747644,0.4854060718138388,20220,990,X-n125-k30,3.329986572265625
26,62458.58865249384,424.5377014000097,0.5507253811256633,17140,836,X-n125-k30,3.0041775703430176
27,62597.777644026464,335.4404429029811,0.4766478273182864,20240,991,X-n125-k30,3.2769689559936523
28,63246.19056705645,773.1115597913682,0.5455149912972552,18560,907,X-n125-k30,2.6443653106689453
29,62690.3490670007,687.1213648117439,0.4789483478062584,17320,845,X-n125-k30,2.53586483001709
30,62672.780576596815,747.0968666682052,0.5005208219198095,14300,694,X-n125-k30,2.631875991821289
31,62678.527945540416,485.9447004714929,0.4997506237687048,20040,981,X-n125-k30,3.1273856163024902
32,62726.639065100964,68.88511675393643,0.49097156398104264,13560,657,X-n125-k30,1.934448003768921
33,62703.443668730266,449.54472413863266,0.48235006352130144,19880,973,X-n125-k30,2.8029608726501465
34,63109.41715713914,282.0494119765251,0.5615019705405059,16140,786,X-n125-k30,1.61033034324646
