run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,39250.84821325278,919.7305153296459,0.5525081894869053,40600,1979,X-n322-k28,14.446486949920654
1,40107.56993504246,193.7048951585107,0.5776336212632891,38740,1886,X-n322-k28,13.455148220062256
2,39632.86439515359,220.5466432379691,0.5746436780038223,36540,1776,X-n322-k28,15.06255841255188
3,39465.92120213125,28.89391361583482,0.586639159148032,42760,2087,X-n322-k28,16.043769359588623
4,39824.36782537951,488.02656350719667,0.5672900019142039,42180,2058,X-n322-k28,16.955054759979248
5,39488.99010098111,187.3714914834683,0.5648772930951624,40640,1981,X-n322-k28,13.41800594329834
6,40005.531488469285,232.63691851953956,0.592799241885367,35140,1706,X-n322-k28,14.744951486587524
7,40199.99364298015,161.92007982613706,0.5685127340638273,36260,1762,X-n322-k28,12.740461349487305
8,39829.02190207346,424.6785640593582,0.5701153930264328,42420,2070,X-n322-k28,16.034562349319458
9,39979.22488017403,525.6832979053672,0.572479915097209,41380,2018,X-n322-k28,15.216271162033081
10,39109.71709664309,515.2405391921687,0.6109547989793174,42180,2058,X-n322-k28,15.969647407531738
11,39774.278410211635,291.11460346267563,0.6195799329489562,41440,2021,X-n322-k28,11.905134201049805
12,39826.06391662009,119.743438800413,0.5549945384055371,39240,1911,X-n322-k28,15.019619226455688
13,40161.021822810166,342.2382731809238,0.577241609175205,41480,2023,X-n322-k28,13.942946195602417
14,39896.79581101947,321.10028604752165,0.6128671013570823,39880,1943,X-n322-k28,12.81655240058899
15,39929.61539275488,655.5253001898856,0.598393231960844,37040,1801,X-n322-k28,13.112481832504272
16,40004.67368420354,367.385277622906,0.5778360683061,40800,1989,X-n322-k28,16.2029972076416
17,39756.367163468094,431.33035088363386,0.6056876392973793,37200,1809,X-n322-k28,16.623902082443237
18,39413.799276751226,302.0790361420416,0.5445422634157168,36240,1761,X-n322-k28,13.072029113769531
19,39884.53674528578,246.52384895999697,0.591030125322994,43100,2104,X-n322-k28,16.413864135742188
20,39775.980890724255,269.2441005113349,0.561176092743981,42000,2049,X-n322-k28,15.677023887634277
21,39742.628429095894,567.2296506733151,0.5937420629932583,38060,1852,X-n322-k28,14.19141149520874
22,39558.98515162306,289.80432592077983,0.5554051160026722,46100,2254,X-n322-k28,16.64470887184143
23,40125.35338915159,331.0958810658979,0.6051928401130379,39260,1912,X-n322-k28,15.922379732131958
24,39473.784683463055,180.3902120790738,0.568764646171456,42700,2084,X-n322-k28,16.683969974517822
25,39406.435942549404,332.37762121633506,0.5920286994197335,44440,2171,X-n322-k28,15.51195502281189
26,39411.89410627628,204.12927548049132,0.573332764445793,44380,2168,X-n322-k28,14.695601463317871
27,39320.344141519214,664.856925056792,0.587201107338655,49200,2409,X-n322-k28,15.890754222869873
28,39579.989649774776,310.47248931629656,0.5644280848225268,36960,1797,X-n322-k28,12.991800546646118
29,40237.20603522065,739.4140035222484,0.5793349314647489,39460,1922,X-n322-k28,11.337996244430542
30,39944.71567423685,231.6356122422828,0.5598797250859107,39800,1939,X-n322-k28,11.750117063522339
31,39391.50018997649,345.5417725525085,0.556303249278172,39400,1919,X-n322-k28,15.083311319351196
32,39867.65670620499,126.38697759727836,0.5723163293486407,43580,2128,X-n322-k28,12.931030988693237
33,39919.8328703668,201.2477670526143,0.5892142006875601,34360,1667,X-n322-k28,13.807192325592041
34,39848.552931145074,290.0117432394207,0.5865495304319016,40280,1963,X-n322-k28,8.182405233383179
