run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
5,61327.22808540298,320.8617683349094,0.7796518172503978,6000,100,X-n148-k46,12.884354675003124
0,60064.29616498231,363.5451714205318,0.7809882700023035,6000,100,X-n148-k46,16.07141001399941
3,59689.190958878455,582.2680484141379,0.7680240735703828,6000,100,X-n148-k46,14.798353436999605
2,60230.77433650426,184.83765185584232,0.7554378124625538,6000,100,X-n148-k46,9.076688263001415
1,60948.56808394053,393.6095573474914,0.7775716379114317,6000,100,X-n148-k46,14.399501771997166
4,60279.450196357844,292.6255076896785,0.7444616786722049,6000,100,X-n148-k46,31.17310313300186
7,59656.767632159106,1071.4300581469306,0.785290833691089,6000,100,X-n148-k46,22.859255593000853
6,59627.60036042696,709.966970711647,0.6027769952227642,6000,100,X-n148-k46,37.00845093099997
11,60308.93622712026,446.19003863734366,0.7675653970101308,6000,100,X-n148-k46,9.13165086400113
8,60713.26661865392,495.40752309058445,0.7737098600663269,6000,100,X-n148-k46,17.736832270999003
9,60892.13663851627,257.35250723472484,0.7827779121273762,6000,100,X-n148-k46,35.39836487199864
10,60815.65047753235,343.1204317286566,0.7702356955243156,6000,100,X-n148-k46,10.664585769998666
13,59905.892093331924,532.2265483114056,0.29947722596628334,6000,100,X-n148-k46,37.22277844999917
17,58997.840980411675,456.68486563409306,0.5869213661211425,6000,100,X-n148-k46,14.785890351999115
14,60274.568627225926,807.6620094581039,0.7373461851321689,6000,100,X-n148-k46,13.88943133200155
12,59985.98839050843,140.4624108690308,0.33149443764960423,6000,100,X-n148-k46,27.531213802998536
16,61316.29594677415,412.9862215946867,0.767255002605321,6000,100,X-n148-k46,29.172100413001317
15,60948.29562236755,520.7211594784565,0.7786962365591398,6000,100,X-n148-k46,26.816202289999637
21,59210.21193651026,64.06980157522047,0.5145240582649763,6000,100,X-n148-k46,23.363286174000677
18,61116.13573451123,478.7505342218346,0.7687578022615552,6000,100,X-n148-k46,16.9672722480027
23,61558.40273082177,469.30035075379243,0.623118613913593,6000,100,X-n148-k46,14.409555361999082
22,60564.97632945207,443.6885074911392,0.7484984154259835,6000,100,X-n148-k46,15.82725645499886
19,61148.7975210959,70.63266024296955,0.7785722307630875,6000,100,X-n148-k46,27.421713993000594
20,59437.74988050493,967.9603917084655,0.7558744331511927,6000,100,X-n148-k46,31.054954825001914
28,61035.148997732875,322.64382759064875,0.7504004159055381,6000,100,X-n148-k46,21.781030198002554
27,60867.552578900395,273.45956936235154,0.7714637648537801,6000,100,X-n148-k46,16.191646456001763
26,59492.44763377745,630.0082663292367,0.5751875740244788,6000,100,X-n148-k46,32.347838280998985
24,57297.888692364715,711.3423529527469,0.26980307444824353,6000,100,X-n148-k46,45.476143455001875
25,60119.61261486688,512.2116108047152,0.7665292775154731,6000,100,X-n148-k46,31.98559126100008
29,60580.38678407072,644.3456415592575,0.7852461674821999,6000,100,X-n148-k46,18.400293709000834
33,61493.8644008034,416.4422969637872,0.761927391673308,6000,100,X-n148-k46,15.661602288997528
32,60568.73093623008,442.51081732746593,0.7680305929138634,6000,100,X-n148-k46,21.979554771998664
30,60781.08942189518,141.08854180188527,0.7632034632034633,6000,100,X-n148-k46,25.652916381000978
31,59975.6525598189,517.9228479806895,0.6484734148668574,6000,100,X-n148-k46,35.89622942499773
34,59001.180028217634,2291.608148208246,0.37829232804232804,6000,100,X-n148-k46,34.640345039999374
