run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
5,22607.337756970403,204.08870764433613,0.8770444863468119,6000,100,X-n110-k13,3.4426660880017153
3,21638.126442455654,519.3041931193351,0.9040980809590674,6000,100,X-n110-k13,5.992120379996777
2,21866.70054163306,277.33474497157715,0.8857369609071296,6000,100,X-n110-k13,4.9383255089996965
1,22379.454856314183,117.46200313361003,0.8854057640397414,6000,100,X-n110-k13,5.861017649000132
8,21797.10249638971,134.2960748106434,0.8822824360458769,6000,100,X-n110-k13,3.3047231620003004
7,22445.777569399215,166.37157115549724,0.8659725284704755,6000,100,X-n110-k13,3.507345271002123
6,21955.67250098827,218.533826573665,0.8790146422582055,6000,100,X-n110-k13,18.01436132800154
0,21949.224367373536,265.80016236689005,0.885829261573889,6000,100,X-n110-k13,6.670108946000255
4,21690.36630560204,248.53223031942966,0.8904760902424455,6000,100,X-n110-k13,4.619797860003018
12,22069.576504409186,258.4682094475281,0.8698730252350885,6000,100,X-n110-k13,3.2330270079983165
9,21932.165325624144,452.0980964658677,0.8803039357978314,6000,100,X-n110-k13,9.054158245999133
14,22103.90046512146,214.665386318338,0.8666725439006,6000,100,X-n110-k13,6.784198714001832
11,22352.417978183123,149.7331192498926,0.8821862446238327,6000,100,X-n110-k13,7.002890866999223
13,22412.869678799845,140.52629260371228,0.885829261573889,6000,100,X-n110-k13,4.107329901002231
15,21995.358155406448,185.87353877971026,0.8820900285689018,6000,100,X-n110-k13,7.607185026998195
17,22427.292739433473,166.11951922699893,0.8650508032776134,6000,100,X-n110-k13,6.434273402999679
10,21153.58732567012,680.813899284393,0.6236513744253682,6000,100,X-n110-k13,11.065516491999006
19,22500.830898738073,240.61437890594428,0.8707510768182448,6000,100,X-n110-k13,10.766180347000045
20,22098.988572698505,392.5680990084923,0.8490395311349652,6000,100,X-n110-k13,7.421950531999755
18,22759.601277365484,92.18153282154316,0.8836046006653652,6000,100,X-n110-k13,5.026455354000063
22,22609.512106657825,56.962180061877795,0.893799287726869,6000,100,X-n110-k13,2.2799237349972827
16,22027.527412838477,181.29464498000456,0.8917754816811421,6000,100,X-n110-k13,4.84716239699992
23,21015.105317498434,430.65905681680124,0.6321582141090413,6000,100,X-n110-k13,8.192993384000147
25,21872.79231677821,478.5831035030476,0.8666725439005999,6000,100,X-n110-k13,4.116929299998446
21,22349.50097967683,269.54616943245037,0.859598644861813,6000,100,X-n110-k13,3.831463219001307
24,21292.861145122468,455.33340688516586,0.8660647827314495,6000,100,X-n110-k13,1.2905109670027741
26,21829.392155160665,387.43666878421635,0.8614987415532621,6000,100,X-n110-k13,5.403513760000351
28,21969.965408789303,386.35490809658245,0.8613193188018725,6000,100,X-n110-k13,8.929583439999988
30,22124.202661960357,419.32803250934444,0.8632830716250742,6000,100,X-n110-k13,5.9850042709986155
29,21984.174898315163,219.6830271476556,0.8874085246634267,6000,100,X-n110-k13,2.4467616629990516
32,22086.33792132242,289.762130754647,0.8667203063660279,6000,100,X-n110-k13,3.365326012000878
27,21584.0516217106,610.9805674416717,0.8578281196912491,6000,100,X-n110-k13,3.89668664599958
33,21487.389490095316,456.8363547779375,0.8650023743209972,6000,100,X-n110-k13,3.0198829490000207
31,22192.175456648638,1206.2551995877375,0.8632657815047752,6000,100,X-n110-k13,16.383612319998065
34,21524.18895410122,824.6259981594177,0.8923254470934543,6000,100,X-n110-k13,3.767492097002105
