run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
1,40193.233653288706,606.9209698414815,0.8578767123287672,6000,100,X-n101-k25,8.84772777499893
0,41182.43699084383,503.2016716294873,0.8149062291778396,6000,100,X-n101-k25,5.494892999999138
2,39665.81068436849,903.1526151023687,0.4971594840991355,6000,100,X-n101-k25,6.417424089999258
3,40790.088479162194,455.28461738890496,0.5884668274793071,6000,100,X-n101-k25,9.106699672000104
4,40281.39870788716,350.74433128183597,0.8074858645240043,6000,100,X-n101-k25,16.976037473999895
5,39617.38466079522,335.20782878032475,0.799396064985924,6000,100,X-n101-k25,17.097896176997892
6,41312.451310993136,620.0324724446305,0.8149190226161399,6000,100,X-n101-k25,4.920104218002962
7,41016.96616791265,127.02432815876863,0.6988104486518273,6000,100,X-n101-k25,7.097314947000996
9,40928.65690881044,279.7458937002701,0.8386238329854537,6000,100,X-n101-k25,3.8314156999986153
8,41081.87555891577,35.13456857597142,0.8435210216834995,6000,100,X-n101-k25,7.329418034001719
12,40810.45300456994,385.6413325912987,0.6486117355124205,6000,100,X-n101-k25,9.617574773001252
10,37009.021442446465,848.9122882191573,0.2574981515090408,6000,100,X-n101-k25,10.694619599998987
14,39877.77926761975,459.8083887860778,0.34526011381226746,6000,100,X-n101-k25,3.618673436998506
13,41148.92139998602,109.63341502513762,0.8435855108596092,6000,100,X-n101-k25,9.687160623998352
15,40638.11810177596,106.54884050809976,0.8379041444023789,6000,100,X-n101-k25,7.2216368629997305
11,35441.99901420077,430.42974129606375,0.3814291205400333,6000,100,X-n101-k25,13.977512615001615
17,41858.36409517659,520.3783325884586,0.8278393542047483,6000,100,X-n101-k25,3.7937156680018234
18,40206.98809965808,272.2045223318603,0.7075360419397118,6000,100,X-n101-k25,7.698599064999144
16,40587.07605701738,944.7142156822946,0.8085009522924699,6000,100,X-n101-k25,4.821005030000379
19,40203.7571304086,541.6582705539463,0.6062374245472838,6000,100,X-n101-k25,8.691148851001344
21,40494.320798377885,265.7264233896425,0.816420215163454,6000,100,X-n101-k25,3.5019155360023433
23,40683.353763832514,183.6542212212691,0.836582772066643,6000,100,X-n101-k25,5.758694201998878
24,41442.993937354026,511.9449975358814,0.8396939103235447,6000,100,X-n101-k25,10.109764273998735
22,40882.77252219886,336.352077246461,0.8216870423139381,6000,100,X-n101-k25,6.85010351299934
20,38040.267884338624,961.5968662415568,0.29698823681211156,6000,100,X-n101-k25,13.834558107999328
25,40768.554723585235,412.00115054951334,0.624650182394367,6000,100,X-n101-k25,7.548296003998985
27,40691.45119030177,276.04226413976323,0.8222084364966266,6000,100,X-n101-k25,8.294741544999852
29,41121.429347876896,424.05241090681915,0.8259291195022479,6000,100,X-n101-k25,5.235593987003085
30,40264.29811422654,442.3035266295942,0.7985877119069017,6000,100,X-n101-k25,6.823884695000743
26,40668.746825258306,631.977087615751,0.8282577722893912,6000,100,X-n101-k25,8.41514837000068
28,39416.05135948468,159.40877176508687,0.29483328811133264,6000,100,X-n101-k25,10.74199155700262
31,40339.74641469766,695.0245991587096,0.8238156209987196,6000,100,X-n101-k25,8.646233326999209
34,38170.548659422064,677.1782018549169,0.2595182595182595,6000,100,X-n101-k25,10.036732682001457
32,40852.823316342896,632.4636647251865,0.8422283663580634,6000,100,X-n101-k25,4.838306448000367
33,39967.47528019002,701.3909728228847,0.2655482815057283,6000,100,X-n101-k25,14.487804983000387
