run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
1,22821.41958013862,270.40903593138273,0.8974283463769096,6000,100,X-n162-k11,19.99217617300019
4,22526.849128588627,223.48300619534484,0.8878356171678291,6000,100,X-n162-k11,16.922136547000264
0,23121.405756366916,99.32434470292614,0.8696250977743055,6000,100,X-n162-k11,36.6763665360013
6,23056.12237532549,93.35443711447496,0.8805579811771763,6000,100,X-n162-k11,6.036127428000327
7,22683.14769645233,97.52891550819945,0.8781782477831696,6000,100,X-n162-k11,12.505346230998839
5,22893.885960908476,142.9100552007513,0.8631252578620999,6000,100,X-n162-k11,14.880652224001096
2,22943.196764218785,538.4767049521786,0.8791394831110081,6000,100,X-n162-k11,10.50377324299916
3,22708.267801666243,175.8152706117986,0.8732632304815416,6000,100,X-n162-k11,5.936163644997578
8,23046.823231756804,206.98217357358445,0.8878192400726794,6000,100,X-n162-k11,22.253281039000285
10,22672.886697302576,199.96207304253542,0.9008006600885702,6000,100,X-n162-k11,8.64583666499675
11,22139.30423267437,590.6845636250092,0.6588165453566662,6000,100,X-n162-k11,62.416555189000064
15,22700.942182225204,197.08654509558383,0.8744510253633937,6000,100,X-n162-k11,6.677045325999643
9,22832.647694866075,319.52990439456056,0.8842748506073642,6000,100,X-n162-k11,16.53646829599893
13,21863.551522350517,243.77144092873743,0.8744510253633937,6000,100,X-n162-k11,20.46786828399854
12,22449.92406253143,49.10390140135247,0.895823759591149,6000,100,X-n162-k11,17.929782663999504
18,22890.81234599264,146.69711077123594,0.8707969626002413,6000,100,X-n162-k11,20.763312615999894
14,22579.129275813855,141.60755171301903,0.8865848065172436,6000,100,X-n162-k11,15.959812488999887
19,22658.42147367541,168.94624675394365,0.894965297513784,6000,100,X-n162-k11,34.31253059099981
16,22598.80169601463,431.5191072117157,0.8866307810115365,6000,100,X-n162-k11,21.169780508000258
21,22088.750550758483,342.35249675151607,0.85677931748952,6000,100,X-n162-k11,10.39347743399776
20,23403.254860356672,44.156588880943026,0.8891100463344005,6000,100,X-n162-k11,20.232027369002026
22,22691.518307746406,281.9287148570311,0.8914037857845413,6000,100,X-n162-k11,5.8278736590000335
17,23181.66091157192,213.37105633401424,0.8863532633500685,6000,100,X-n162-k11,56.579710742000316
24,22821.708173287258,76.04227298685274,0.8743782471133527,6000,100,X-n162-k11,10.957010546000674
23,22675.76005153511,357.40802186787437,0.8754293081719456,6000,100,X-n162-k11,16.00963180799954
26,22554.210331175895,244.25048668531713,0.9030151431139862,6000,100,X-n162-k11,39.2487378980004
25,22760.614825813784,81.14274657223102,0.8752753971071329,6000,100,X-n162-k11,9.225201691999246
29,22660.40153046783,200.7956097897853,0.8705174165858555,6000,100,X-n162-k11,25.363975574997312
30,22541.182955836306,427.7172782726593,0.869609010770341,6000,100,X-n162-k11,21.44410555899958
27,22653.471367406033,74.06948460034089,0.8889647208865449,6000,100,X-n162-k11,18.379238688998157
28,22884.187743353395,194.58082445597165,0.8913900913900914,6000,100,X-n162-k11,20.484070303999033
32,23030.924292467225,95.89298018728049,0.8758169934640523,6000,100,X-n162-k11,5.573106836000079
34,22717.29913565882,74.04617748295131,0.8708782032173001,6000,100,X-n162-k11,83.72568585699992
31,23079.133720342943,106.36317267804637,0.8962541567043174,6000,100,X-n162-k11,33.105154836997826
33,22638.104929821842,252.01824015884947,0.8842439060871711,6000,100,X-n162-k11,41.28252646999681
