run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,52551.684631033764,885.1889154520385,0.9561032369373978,1550,30,X-n275-k28,12.243216514587402
1,49210.043076244496,706.9240702810749,0.9531915332522892,5850,116,X-n275-k28,40.042641401290894
2,50465.219973280684,627.9566729147462,0.9543885245235671,5750,114,X-n275-k28,45.12158989906311
3,49727.47718019233,874.7521296776157,0.9556147432871152,5900,117,X-n275-k28,40.82513165473938
4,49408.363524821245,1801.4435745581513,0.9538057450460581,9150,182,X-n275-k28,63.28619623184204
5,50116.5219630749,669.6669003531841,0.966332671967335,6450,128,X-n275-k28,44.501842737197876
6,50419.99144992727,226.88800142260826,0.95680343622828,5750,114,X-n275-k28,40.6012909412384
7,50504.737406365806,162.47585956637496,0.959185323199164,8150,162,X-n275-k28,58.34770894050598
8,50251.785367998724,220.43143607531346,0.9585939236356066,4500,89,X-n275-k28,28.892292022705078
9,49339.61766072756,1568.60491948904,0.9506949500534535,8300,165,X-n275-k28,57.28049993515015
10,49788.17251377966,500.3877807071852,0.8668337186466801,4400,87,X-n275-k28,20.792372941970825
11,50882.32507753961,197.81116665452373,0.9507704188985776,3800,75,X-n275-k28,24.955975770950317
12,50735.50498210408,793.4552531435424,0.9609675321712104,4150,82,X-n275-k28,26.17899799346924
13,49616.260740594415,681.0365708366343,0.8098227123662198,6550,130,X-n275-k28,38.933191537857056
14,49438.74814139382,1437.062269400579,0.9561662949414297,10000,199,X-n275-k28,69.39776563644409
15,50844.52164018253,715.0526406609126,0.9633819741207161,4550,90,X-n275-k28,31.371658325195312
16,49771.279408382696,773.9178420974707,0.9531915332522892,10000,199,X-n275-k28,59.44979929924011
17,52149.39503034033,369.2933418708177,0.9561955457290852,1050,20,X-n275-k28,5.647165775299072
18,48508.358944070846,443.6636580295715,0.7857784577614503,8400,167,X-n275-k28,56.73690891265869
19,48426.9280493497,1009.2895832461514,0.9549901265379379,10000,199,X-n275-k28,54.12423801422119
20,52256.30193473809,219.51276452133519,0.9579672323967244,750,14,X-n275-k28,4.47119927406311
21,49741.30664967861,387.95925161596983,0.922785457748648,6500,129,X-n275-k28,41.41541361808777
22,50924.193654525596,370.3123323486402,0.9550152157624492,5000,99,X-n275-k28,37.29420876502991
23,50510.07981303773,1030.1051212504644,0.9543926627913258,3500,69,X-n275-k28,24.569403409957886
24,50001.03402752772,91.69267096189674,0.9519444275706396,8050,160,X-n275-k28,48.51102924346924
25,50430.283509743145,422.08871770996075,0.9531811718925391,5100,101,X-n275-k28,31.831257581710815
26,49989.16785122305,240.6914031962839,0.7474429555310872,10000,199,X-n275-k28,48.75715208053589
27,49479.04858829754,152.4974246466509,0.9501051684243985,6300,125,X-n275-k28,36.93373227119446
28,50383.7177320089,492.7809820181009,0.9561915149555351,6600,131,X-n275-k28,38.68472743034363
29,49690.540450233435,1767.4880945522598,0.9550110343504126,7600,151,X-n275-k28,37.93592548370361
30,49715.080108815084,374.48066548305246,0.9555981469239255,8950,178,X-n275-k28,39.686333894729614
31,49889.27026519465,503.9276916135505,0.9555438252648844,10000,199,X-n275-k28,42.10287523269653
32,52115.86709311415,572.4636113490959,0.9574113049303005,600,11,X-n275-k28,4.275283575057983
33,49610.6522858609,571.1787971494666,0.8264308520230778,9600,191,X-n275-k28,37.57192778587341
34,50139.27311076003,456.48310331349234,0.9604110277549859,6100,121,X-n275-k28,24.355013608932495
