run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,65798.74055168091,233.41104976591203,0.9573624452852406,10000,199,X-n280-k17,120.30106782913208
1,68796.29957222905,591.0996307183186,0.9493788935710025,600,11,X-n280-k17,9.870057344436646
2,66277.59773536095,945.9709366593349,0.9561113931157124,5950,118,X-n280-k17,93.8524079322815
3,65017.7944030155,1034.0525374578776,0.9548034136898512,8050,160,X-n280-k17,91.5000946521759
4,67459.52172738551,1505.3634695727276,0.9561606581169988,5700,113,X-n280-k17,97.77305960655212
5,66617.88280231536,612.0533941731136,0.749083382613838,7000,139,X-n280-k17,109.03901171684265
6,66939.51076712663,473.7238952680485,0.9486703707818894,5100,101,X-n280-k17,94.19062399864197
7,67534.02594539135,1064.8407565876348,0.9287423544759714,4950,98,X-n280-k17,74.86304926872253
8,66804.66297614358,1799.7456816977385,0.9524335412388631,7600,151,X-n280-k17,119.25580072402954
9,65573.0071845335,259.95989628550143,0.9224885774976972,10000,199,X-n280-k17,120.94398522377014
10,67351.63437413126,1119.728711062915,0.8693903018356886,4800,95,X-n280-k17,72.91308546066284
11,66759.44516579421,849.9849412533554,0.9591499072885465,6550,130,X-n280-k17,101.38999605178833
12,67267.431986561,1426.9063401625408,0.9030009631109751,6150,122,X-n280-k17,96.97178220748901
13,66308.34824788266,744.3314564844399,0.9500151619978422,5950,118,X-n280-k17,92.0327217578888
14,65066.79895652141,700.6634059822427,0.9566027726819023,10000,199,X-n280-k17,166.67583632469177
15,66473.09035382232,1042.4682277787392,0.9554506299660882,4450,88,X-n280-k17,71.60333108901978
16,67727.095224014,1692.9741569219898,0.9499494620441594,3950,78,X-n280-k17,71.8458411693573
17,65868.12412576523,834.0432881639522,0.94986293290044,6100,121,X-n280-k17,93.40032124519348
18,66486.4675811346,1130.2231336234067,0.9500151619978422,4600,91,X-n280-k17,60.68367958068848
19,65964.3458850395,687.7422764455355,0.9536019081862488,5550,110,X-n280-k17,84.98414516448975
20,66395.7111941243,1358.0556539389115,0.9554398363399664,6550,130,X-n280-k17,96.12890577316284
21,66765.11544871217,906.3060263843317,0.9469162050085135,6750,134,X-n280-k17,90.4617805480957
22,66155.65132818173,284.0137840517182,0.9493852001668316,5500,109,X-n280-k17,86.28271079063416
23,66271.88814470793,675.5288697858141,0.9585030878421974,10000,199,X-n280-k17,106.22871446609497
24,66202.74778443559,266.6586863696431,0.9304379266310061,5850,116,X-n280-k17,83.65647864341736
25,65565.44777203754,49.94776275948042,0.9523722625484762,7750,154,X-n280-k17,96.35679960250854
26,65782.15827371519,956.866600348623,0.9529870624590506,5800,115,X-n280-k17,77.4883222579956
27,66681.04261683911,612.7423122748094,0.9517639800325313,4750,94,X-n280-k17,74.93742609024048
28,66560.87667400751,584.6348415522078,0.95731423059051,3900,77,X-n280-k17,57.9538779258728
29,66175.86773401992,1258.3200101295113,0.9492895271032253,4100,81,X-n280-k17,53.44865918159485
30,66596.5663579158,747.6128978416982,0.951746623195156,4700,93,X-n280-k17,44.98737645149231
31,66730.62091855628,688.0468891704605,0.9537113635707012,5850,116,X-n280-k17,61.75345063209534
32,66484.75679517066,1746.9901292037036,0.9542628153739265,3950,78,X-n280-k17,44.83032035827637
33,69663.9163691709,1544.3261046561868,0.9500001345937571,600,11,X-n280-k17,9.7660071849823
34,66732.85913469891,559.0765174880464,0.9566480298562658,3800,75,X-n280-k17,47.10824632644653
