run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
5,59558.119000042825,4240.87715204969,0.7576168590319533,7200,120,X-n148-k46,28.397299432999716
0,60109.62245929765,1548.460138810891,0.7594982078853046,7200,120,X-n148-k46,36.08068858000115
3,60207.082917591404,2441.256514743948,0.7477179604082745,7200,120,X-n148-k46,44.30819319699731
2,59278.00975066095,2002.7955807820422,0.7551640685749113,7200,120,X-n148-k46,58.575955195999995
1,59847.53453697188,920.6394653387542,0.7470651039935023,7200,120,X-n148-k46,57.07674841100015
4,59355.95853101144,2139.8880147272034,0.7552119288829876,7200,120,X-n148-k46,47.984882965
7,59955.55935724255,962.0619762671893,0.7640162155682594,7200,120,X-n148-k46,33.200478966002265
6,59397.65928778518,1721.0686813763143,0.7497875819092084,7200,120,X-n148-k46,31.65011610199872
11,63890.77990701318,651.5132351259332,0.7522741517423399,7200,120,X-n148-k46,33.0961019919996
8,57899.57544936769,1205.2545813060601,0.758391659597144,7200,120,X-n148-k46,60.88831727700017
9,60678.65730512223,1180.6719604157568,0.7573905550079368,7200,120,X-n148-k46,38.28046632599944
10,59003.25870393517,1402.947136350929,0.7395082376499803,7200,120,X-n148-k46,59.29823503499938
13,60799.026757707674,1549.1224254504568,0.750268883924878,7200,120,X-n148-k46,37.64680777299873
17,57930.107020629315,823.7155292905677,0.7558168533721573,7200,120,X-n148-k46,35.441206225001224
14,59382.77720532919,2669.160072744618,0.7653010010777205,7200,120,X-n148-k46,60.99401183699956
12,59237.07193920427,1693.4870582085503,0.7489247311827958,7200,120,X-n148-k46,60.6003324029989
16,59061.909976543386,1992.5899086613479,0.7335888275160599,7200,120,X-n148-k46,35.355966266000905
15,57806.284549335825,875.6614868908683,0.7402304033628869,7200,120,X-n148-k46,46.00948587300081
21,59053.34166770007,692.5661731380883,0.7815437593698721,7200,120,X-n148-k46,43.38014329700309
18,56864.30395831191,1571.3069198406881,0.751576732062324,7200,120,X-n148-k46,65.64565506700092
23,66422.0377174806,7934.903866064839,0.7676164172221274,7200,120,X-n148-k46,43.76910487100031
22,59243.9145430797,2676.479201974282,0.749720409412408,7200,120,X-n148-k46,54.873916314998496
19,60197.93999744286,1214.357268315895,0.7333708962715959,7200,120,X-n148-k46,59.79516681200039
20,59298.18574649256,2311.5227028252903,0.7555332361783975,7200,120,X-n148-k46,58.24505212099757
28,60716.17128816579,963.7287414937634,0.7727732760263665,7200,120,X-n148-k46,28.547009685000376
27,60416.87580634645,3816.157946016134,0.7627399395888143,7200,120,X-n148-k46,36.76061407299858
26,60809.524436997046,3049.9334449888474,0.7462228614478459,7200,120,X-n148-k46,30.068912576000002
24,59459.59533923518,3173.8426398363904,0.7595457849451459,7200,120,X-n148-k46,27.052273927001806
25,58288.28610142172,1344.543394939631,0.7445416880028342,7200,120,X-n148-k46,55.74308951299827
29,58750.194036279514,1420.6131735636304,0.7402473316068807,7200,120,X-n148-k46,80.29229790299723
33,58334.101271877626,2002.8569149678751,0.7552657008097556,7200,120,X-n148-k46,34.77183748099924
32,59440.59478347129,1649.8038150914165,0.7594254367113994,7200,120,X-n148-k46,41.50133723100225
30,57110.141210199225,3307.7095081727334,0.772572072945661,7200,120,X-n148-k46,60.432244176001404
31,61861.40916807152,5402.025062571931,0.7565886575420687,7200,120,X-n148-k46,93.64027277100104
34,59368.802867419094,890.6918793541982,0.7649648419067385,7200,120,X-n148-k46,72.84769645999768
