run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
1,28360.679126539584,2409.349575901154,0.8925704965420215,7200,120,X-n162-k11,87.3069707700015
4,26913.187453971503,2287.161458195423,0.9067031929090539,7200,120,X-n162-k11,133.9996186390017
0,24953.317774040577,1642.5374187673176,0.874556361096482,7200,120,X-n162-k11,136.20203360899905
6,25882.948033700308,621.103087360218,0.885198350613383,7200,120,X-n162-k11,157.52717437600222
7,29446.334469036246,1698.723037756984,0.9202867218119443,7200,120,X-n162-k11,115.44143052899744
5,26359.628091671922,4060.6010780229362,0.8766016243047585,7200,120,X-n162-k11,267.1510544550001
2,23762.315366960993,4740.298730928856,0.8960847862690317,7200,120,X-n162-k11,297.81340961599926
3,24932.182467672046,4123.705927598309,0.8875754594719517,7200,120,X-n162-k11,346.9392376100004
8,26422.496734384997,2861.199349865239,0.8876963173846159,7200,120,X-n162-k11,192.4386336919997
10,36613.750139697346,17548.371580607843,0.9322372149188105,7200,120,X-n162-k11,139.98012366799958
11,27640.47993372696,4175.781863370524,0.9168628315185998,7200,120,X-n162-k11,117.8123583029992
15,39855.477203098504,18310.345170276778,0.9552760737339904,7200,120,X-n162-k11,38.96644511299746
9,38644.74881615315,17063.877699352342,0.956312607612042,7200,120,X-n162-k11,189.58600228000068
13,27262.24593706237,3354.474838815627,0.908493352399435,7200,120,X-n162-k11,114.93797077399722
12,28048.464759945782,4682.386139279081,0.8914426563521317,7200,120,X-n162-k11,201.18346997999834
18,26004.079088735318,4178.519013781466,0.8788666611485577,7200,120,X-n162-k11,75.77974463899955
14,27111.660831047935,2950.0290126297696,0.8830232947880007,7200,120,X-n162-k11,219.15684303200032
19,28261.374435301102,1060.8772111826559,0.916987371927456,7200,120,X-n162-k11,102.5474373199977
16,26445.430403703485,2303.8825793383116,0.8853561912095539,7200,120,X-n162-k11,168.86599915400075
21,25763.401779362495,2917.571933425193,0.8805968517447665,7200,120,X-n162-k11,168.29935677899994
20,23641.8668741361,1352.781438164392,0.8899256431530512,7200,120,X-n162-k11,216.8090304799989
22,23083.376728986765,2194.0461000703326,0.8594003527336861,7200,120,X-n162-k11,143.37300089199925
17,27245.762696572026,4676.243134863348,0.8730884077418731,7200,120,X-n162-k11,265.57309468499807
24,24817.39564318507,3330.9746912902883,0.8970700729824413,7200,120,X-n162-k11,139.69116092900003
23,28426.83183308113,2196.3440413989433,0.9066887256294525,7200,120,X-n162-k11,194.0669804600002
26,24834.449566174368,2471.7166355299237,0.8594983291775916,7200,120,X-n162-k11,148.51652759699937
25,25340.61709603699,1877.2980976836045,0.8834384404077499,7200,120,X-n162-k11,197.14504724699873
29,26804.100355299874,1181.8779854979366,0.8802551141190068,7200,120,X-n162-k11,139.56481563499983
30,27160.880980766528,3813.218238336147,0.8842439060871711,7200,120,X-n162-k11,140.00909939700068
27,23337.797591356895,4469.946627937626,0.8695430513863164,7200,120,X-n162-k11,227.85778949799715
28,23311.322517292025,3385.618753668418,0.8781222053599751,7200,120,X-n162-k11,207.95435878300123
32,24959.040507777612,2422.8182440002415,0.8863629311682267,7200,120,X-n162-k11,161.5174117500028
34,24394.626371968,1908.3904350967782,0.8828295693696901,7200,120,X-n162-k11,123.35393616500005
31,24941.130309719494,4167.445102034394,0.8566058960707735,7200,120,X-n162-k11,236.9421357220017
33,24910.811919019994,3497.7989237774614,0.8666400426222957,7200,120,X-n162-k11,267.52967041500233
