run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,30522.033300532774,133.6479727968754,0.6973375168457577,2625,75,X-n459-k26,909.3723027706146
1,30574.084513126567,159.91768340324057,0.7014807045228882,2625,75,X-n459-k26,913.1398906707764
2,30393.52716277761,137.14564771340213,0.64070506251281,2625,75,X-n459-k26,911.3875479698181
3,30191.937564912692,24.606266322222012,0.6617471759363668,2625,75,X-n459-k26,953.6015191078186
4,30510.91329392085,82.71169288457178,0.6599459441726664,2625,75,X-n459-k26,931.0929112434387
5,30381.034724556204,86.35510621156494,0.6886019134967016,2625,75,X-n459-k26,888.869663476944
6,30695.32238083867,101.1486187161353,0.6892364208175591,2625,75,X-n459-k26,893.287300825119
7,30493.228537299627,125.05995428663246,0.6720278452044376,2625,75,X-n459-k26,916.9035789966583
8,29962.57346605013,71.42320544753285,0.645610238853167,2625,75,X-n459-k26,925.9582626819611
9,30670.988770395954,123.44102333925352,0.6255740286025068,2625,75,X-n459-k26,914.0504293441772
10,30249.097623666803,299.1970775608508,0.6410689477941419,2625,75,X-n459-k26,908.5060334205627
11,30666.86008346269,125.80332478942121,0.6407709976558913,2625,75,X-n459-k26,937.495005607605
12,30321.63099858863,229.14216511697822,0.6563941118320362,2625,75,X-n459-k26,927.7192587852478
13,30443.506367892016,48.2619671341806,0.6666804691111027,2625,75,X-n459-k26,929.4069204330444
14,30335.649726208212,95.87596763409763,0.6616513450334897,2625,75,X-n459-k26,907.5809803009033
15,30428.702449935547,11.157734492210471,0.6517251475379259,2625,75,X-n459-k26,930.6649696826935
16,30152.81711063083,248.59235450571887,0.6769728320079609,2625,75,X-n459-k26,933.026505947113
17,30663.738561531325,84.3188853358542,0.6983001257832028,2625,75,X-n459-k26,469.86528182029724
18,30786.868137159745,44.05743139617187,0.7046019853289103,2625,75,X-n459-k26,411.6642565727234
19,30929.726143257314,184.04502207109786,0.6947962361421074,2625,75,X-n459-k26,432.7869002819061
20,30705.61399057561,76.82181166815964,0.696865139792898,2625,75,X-n459-k26,458.9661886692047
21,30635.9193102154,246.97678955866627,0.6677015782229193,2625,75,X-n459-k26,451.7563946247101
22,30396.238979727652,357.9916339475761,0.6760816970634981,2625,75,X-n459-k26,414.59947633743286
23,30168.376912373787,145.29089089669938,0.6428892860950439,2625,75,X-n459-k26,427.3702337741852
24,30115.933698741977,357.80570323345256,0.6822493662135373,2625,75,X-n459-k26,405.5310525894165
25,30683.37102721274,99.1062419408659,0.6888598402814706,2625,75,X-n459-k26,457.83818769454956
26,29683.996459497193,164.6647047149879,0.6056443320440273,2625,75,X-n459-k26,443.3482768535614
27,30483.131470804063,155.01454332613318,0.6619100485320303,2625,75,X-n459-k26,461.0353012084961
28,30363.66626954071,80.45020376461484,0.6509175393912745,2625,75,X-n459-k26,436.573504447937
29,30550.336641535425,40.91943230142428,0.6851588947163534,2625,75,X-n459-k26,438.2701110839844
30,30426.86300560368,21.181390062074687,0.6324965719011296,2625,75,X-n459-k26,450.50366282463074
31,30916.09682005494,66.09340865412592,0.6894375752200003,2625,75,X-n459-k26,443.4712543487549
32,30038.895358110894,92.5556041583819,0.6778473479024928,2625,75,X-n459-k26,448.06853556632996
33,30325.42401961384,344.0654149413226,0.6944965753420179,2625,75,X-n459-k26,415.91865968704224
34,30749.89687883451,187.36118491812528,0.6395067274692995,2625,75,X-n459-k26,205.61250591278076
