run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,26457.202478430616,111.98869200401371,0.6950713623633525,1000,50,X-n153-k22,20.00605583190918
1,26929.487966468227,105.30944851594991,0.7830062705577271,1000,50,X-n153-k22,17.3395893573761
2,26695.197316467707,144.4777794134685,0.772579725151976,1000,50,X-n153-k22,17.78716468811035
3,26149.30316468109,29.178132779688646,0.7539497016528819,1000,50,X-n153-k22,12.684810161590576
4,26428.134985455403,94.7656297205688,0.7101043681457316,1000,50,X-n153-k22,20.436110496520996
5,26580.254973644638,493.57327280395594,0.7345818432774954,1000,50,X-n153-k22,13.164376258850098
6,26764.174074306506,468.7057176425642,0.788876317798931,1000,50,X-n153-k22,17.084190845489502
7,26430.045048131677,166.46553990543504,0.6712359024578355,1000,50,X-n153-k22,17.568614721298218
8,26294.960887091234,524.3475199961343,0.711140770591836,1000,50,X-n153-k22,17.09603524208069
9,26732.299864626057,304.3153160667151,0.7860475885751169,1000,50,X-n153-k22,20.35932469367981
10,26408.01615075728,334.70539724924265,0.7432167832167833,1000,50,X-n153-k22,17.880234718322754
11,26489.585658725508,81.66003122638584,0.7455617901310786,1000,50,X-n153-k22,19.722010850906372
12,26692.89551121845,250.04436648303806,0.7166362054879422,1000,50,X-n153-k22,17.33660626411438
13,26654.616627418163,395.1297769965323,0.7855450347625679,1000,50,X-n153-k22,17.19300103187561
14,26285.490873917224,223.79111667094216,0.7501619092283662,1000,50,X-n153-k22,15.522896766662598
15,26543.263866042107,228.5475717469799,0.7542129218541481,1000,50,X-n153-k22,16.33834958076477
16,26549.056189241895,157.50196182227998,0.7404212456297569,1000,50,X-n153-k22,17.340444803237915
17,27105.557979575806,101.35234634170666,0.7620341682858093,1000,50,X-n153-k22,17.24030637741089
18,26377.90742705692,236.91821961268045,0.7426686991664733,1000,50,X-n153-k22,18.24392604827881
19,26513.227018122863,198.2297796612632,0.7422565515761667,1000,50,X-n153-k22,16.28913688659668
20,26901.41923679791,41.20029375287924,0.7281165877657104,1000,50,X-n153-k22,18.400599002838135
21,26641.570575341186,150.58736547832453,0.717990432888131,1000,50,X-n153-k22,17.297935962677002
22,26709.210525856804,159.1535322138261,0.7381815160841377,1000,50,X-n153-k22,17.003644466400146
23,26307.459781335125,122.77607125531344,0.7478529414812742,1000,50,X-n153-k22,17.03525686264038
24,26804.438881822647,237.40534382174218,0.7088274005377756,1000,50,X-n153-k22,17.180965423583984
25,26365.437470486824,102.13426240709322,0.7285718380608891,1000,50,X-n153-k22,17.534233808517456
26,26663.088694861024,74.64418682597076,0.7121556249359208,1000,50,X-n153-k22,17.571200847625732
27,26094.711004995752,302.12307230420066,0.7989104733597259,1000,50,X-n153-k22,16.846059322357178
28,26796.015635918495,190.5342861310032,0.6803457094053983,1000,50,X-n153-k22,17.140097618103027
29,26603.221650755993,70.1936975695153,0.7224373798352232,1000,50,X-n153-k22,12.87312912940979
30,26446.20287779125,128.1657912112969,0.6849170399813765,1000,50,X-n153-k22,12.44270920753479
31,26980.849994756278,51.74511731728691,0.7510699133001291,1000,50,X-n153-k22,16.18073344230652
32,26317.207820273175,650.7470243384673,0.7509512398007733,1000,50,X-n153-k22,13.120000839233398
33,26364.372877039186,153.02039160885946,0.6918336917637049,1000,50,X-n153-k22,15.786381483078003
34,26315.062841359886,101.75702220990428,0.6995139578165408,1000,50,X-n153-k22,8.989980220794678
