run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,48188.08903185741,99.61927023731766,0.7345503388650635,1000,50,X-n247-k50,26.91877269744873
1,47305.27855367738,133.35228003626173,0.7028530145723009,1000,50,X-n247-k50,26.20398235321045
2,47956.47336285459,373.21642989996144,0.7178237895988776,1000,50,X-n247-k50,26.712767839431763
3,47572.24545685231,192.9291897950633,0.7259913281916335,1000,50,X-n247-k50,26.66420555114746
4,47810.07616096062,159.4060635521601,0.759372519878342,1000,50,X-n247-k50,30.50808072090149
5,47824.24172328857,340.6754992773395,0.6950407303781029,1000,50,X-n247-k50,29.58182168006897
6,47427.659409434076,293.21109073947775,0.7317763938191967,1000,50,X-n247-k50,25.400364637374878
7,48360.957691080235,221.8396741802837,0.7338134372617131,1000,50,X-n247-k50,22.266016244888306
8,47645.545405977355,459.8108340981326,0.6917912547222892,1000,50,X-n247-k50,26.49104118347168
9,47660.74482457975,61.411930724553436,0.7229610658503288,1000,50,X-n247-k50,28.04327082633972
10,47953.50352648166,158.24464892494754,0.7136842813950864,1000,50,X-n247-k50,21.545472621917725
11,47747.28850266084,460.3168082004817,0.7192635359463807,1000,50,X-n247-k50,26.718961715698242
12,47832.78765823422,153.70865339032213,0.7309228521879069,1000,50,X-n247-k50,26.885382413864136
13,48233.45481985557,145.5807223511472,0.7319987717309145,1000,50,X-n247-k50,26.717097282409668
14,47292.93437084996,450.4203654735491,0.6964773883734884,1000,50,X-n247-k50,30.360112190246582
15,48041.14670289299,306.29281052298194,0.7118801758336643,1000,50,X-n247-k50,26.485554695129395
16,48297.086548866944,123.30364088871669,0.7213928143721127,1000,50,X-n247-k50,19.666598558425903
17,47467.2474074426,89.42518762507946,0.7571892084092626,1000,50,X-n247-k50,23.8115017414093
18,48030.93304501431,146.07421258998187,0.6795365498224211,1000,50,X-n247-k50,26.495343446731567
19,48029.85554192286,98.6334146190216,0.6929856340994504,1000,50,X-n247-k50,26.55391764640808
20,47736.8717516287,174.96900321076683,0.732303052050815,1000,50,X-n247-k50,25.44816541671753
21,48012.1578550105,300.3861677617973,0.729189577765759,1000,50,X-n247-k50,25.917607307434082
22,48100.06014885893,250.17250523027585,0.7594574288228709,1000,50,X-n247-k50,26.62741231918335
23,47793.47747996449,178.8800688794345,0.7268019181462009,1000,50,X-n247-k50,26.281412601470947
24,47962.93944523749,76.3010639031294,0.6981771286855553,1000,50,X-n247-k50,26.48026180267334
25,47993.31111869515,202.7360049861524,0.7517289671390798,1000,50,X-n247-k50,26.818559169769287
26,47868.53505700152,268.06682773837224,0.7271270579364081,1000,50,X-n247-k50,24.97482919692993
27,48111.005279326324,71.64755463399857,0.7349538872528453,1000,50,X-n247-k50,26.715779304504395
28,47814.674181366136,55.99651988845486,0.7427536734448544,1000,50,X-n247-k50,26.874988555908203
29,47270.54816918405,299.99900157123244,0.7027748808007895,1000,50,X-n247-k50,23.644044637680054
30,47529.8337552849,274.17974891711134,0.6966812284547039,1000,50,X-n247-k50,20.898308992385864
31,48102.446937133216,219.45523836372917,0.7519039683065513,1000,50,X-n247-k50,24.18334674835205
32,47759.77948899439,250.92605257967514,0.6743965620790933,1000,50,X-n247-k50,21.749581336975098
33,48005.38261976581,181.56034306432505,0.7297407341562311,1000,50,X-n247-k50,24.274643659591675
34,47460.08140330523,429.9723401152979,0.7033164443148405,1000,50,X-n247-k50,16.500149965286255
