run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,64737.235781822026,856.7421191456156,0.9608939499453303,13300,132,X-n327-k20,126.85526084899902
1,63197.167090110765,1107.5611750866592,0.7479560170350696,18900,188,X-n327-k20,193.24932479858398
2,64664.87044846608,1253.5095092989886,0.9593796142775813,11700,116,X-n327-k20,112.1276183128357
3,63437.680796406516,651.3036008216129,0.9619838706613719,11100,110,X-n327-k20,101.57833552360535
4,63305.23179072904,704.5778684692397,0.8544158502470136,28400,283,X-n327-k20,257.46888852119446
5,63546.03813402133,1227.3321420551526,0.9567802341814856,13400,133,X-n327-k20,130.09419417381287
6,64850.117310740075,131.36490150997653,0.9588698309261842,11700,116,X-n327-k20,116.002361536026
7,66111.85700821999,1138.3488995023245,0.9583316177019325,1200,11,X-n327-k20,11.69148564338684
8,64669.49918729236,348.7164681984351,0.9604088338796041,10800,107,X-n327-k20,121.86604833602905
9,63317.188405775836,455.9822814365351,0.9573042003326666,10400,103,X-n327-k20,100.04409527778625
10,64086.230601181625,389.76681483514136,0.9604244587911012,9100,90,X-n327-k20,69.63904166221619
11,64190.564652401285,329.6301399450639,0.9541012455479484,17000,169,X-n327-k20,115.64282727241516
12,63352.7159397744,178.3583291659913,0.9572662066684101,14700,146,X-n327-k20,131.97586274147034
13,63822.895526108936,542.4075812216682,0.9645694825887073,11700,116,X-n327-k20,113.20661163330078
14,63697.82204079625,160.81396509406858,0.9604370089639502,17500,174,X-n327-k20,146.4265582561493
15,63510.06239427537,177.9366085066692,0.9593843773280734,17100,170,X-n327-k20,171.57169723510742
16,64093.99064374748,1030.761983441792,0.9583031857623977,11100,110,X-n327-k20,66.44463920593262
17,64224.37668833104,753.4068426429208,0.9625140835903169,19100,190,X-n327-k20,183.89701414108276
18,64280.00441511807,1040.4315253948175,0.9603993570831048,10700,106,X-n327-k20,94.66246390342712
19,64738.418867560955,669.4185255623782,0.9546621500000639,12400,123,X-n327-k20,73.4586992263794
20,63716.31518434372,581.0480387557552,0.962498571327329,12200,121,X-n327-k20,116.35996007919312
21,64332.50186971286,315.7922157326422,0.9598662945530437,10800,107,X-n327-k20,108.32999062538147
22,63710.717891160595,363.4888494014624,0.966640338324086,19400,193,X-n327-k20,143.97167420387268
23,64844.53848773031,576.1326873229837,0.9619979260697824,9700,96,X-n327-k20,94.67265796661377
24,64550.404316691776,761.2060623424939,0.9551860296730034,16200,161,X-n327-k20,136.9310963153839
25,64584.13740921628,610.0064803048978,0.9614646668820948,20800,207,X-n327-k20,151.9687099456787
26,64406.86925909624,566.4187606980034,0.9541476603870606,8100,80,X-n327-k20,75.46977949142456
27,64401.21535917132,413.6762785814852,0.9557179830025545,13700,136,X-n327-k20,88.41205334663391
28,64473.00186612606,960.7083048819491,0.9583505710366094,14800,147,X-n327-k20,106.39377427101135
29,63518.83272296752,631.1840727193157,0.9572884058153471,13200,131,X-n327-k20,114.82806086540222
30,63524.33631203611,333.0924945818098,0.9614771044963293,15000,149,X-n327-k20,92.86114025115967
31,64637.08925950141,542.9924331855898,0.9604385777036294,14800,147,X-n327-k20,104.22603034973145
32,64555.486481192835,448.3002875502705,0.9546780161493174,11600,115,X-n327-k20,75.96136093139648
33,66604.94271716858,933.6575278329151,0.9630364458489318,1200,11,X-n327-k20,13.779881238937378
34,64146.551469925784,1137.3184407839312,0.9536029417213568,21600,215,X-n327-k20,105.60807394981384
