run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,352852.53330856987,2207.027396176406,0.7695835947278965,10500,104,X-n469-k138,47.363049268722534
1,353777.74084173964,3601.201845727982,0.7689142398834811,11700,116,X-n469-k138,49.28104257583618
2,356135.7952859529,1435.4636184078292,0.7754908001056112,13000,129,X-n469-k138,65.73616456985474
3,353102.4563640316,816.9541402662038,0.7745464013378368,12400,123,X-n469-k138,56.2991783618927
4,353335.1828383892,698.395031134574,0.7758033414211511,10300,102,X-n469-k138,46.70630860328674
5,353976.0500595313,1737.4263428962972,0.7792757881588098,9100,90,X-n469-k138,40.8604679107666
6,353962.4018170556,3352.9299948861485,0.7774270155887918,12700,126,X-n469-k138,66.6335723400116
7,353525.80189052335,1554.1699663794418,0.7788843075751589,10100,100,X-n469-k138,32.580504179000854
8,361767.87277637766,2328.4298727285905,0.7653959673662483,1400,13,X-n469-k138,6.48346471786499
9,352719.76917601976,928.4908110638835,0.7739201100708176,11900,118,X-n469-k138,62.43453788757324
10,361245.1256962405,3474.99612832034,0.7701808971798497,1200,11,X-n469-k138,5.932967662811279
11,353991.45212518563,1104.7414694779377,0.7835173128339125,17300,172,X-n469-k138,76.11055874824524
12,354300.90652075136,2339.842359385335,0.7795359716696476,11600,115,X-n469-k138,54.487558126449585
13,354672.0478305143,1704.4851819975866,0.7733120609927484,10900,108,X-n469-k138,49.386817932128906
14,354906.5884312281,930.6838686515828,0.7701266073750096,15300,152,X-n469-k138,68.81598496437073
15,353478.6575909376,1925.5095820925062,0.7705857261942016,14300,142,X-n469-k138,41.47714900970459
16,351134.9592455961,1911.568964617901,0.7802222032413075,11100,110,X-n469-k138,30.230386972427368
17,355789.32118278934,928.0887079231625,0.7740303042850938,11700,116,X-n469-k138,56.099886894226074
18,354233.3020247072,2977.7976295519306,0.7796715369407976,11600,115,X-n469-k138,55.05619215965271
19,355021.7481453006,201.54227837684374,0.7733497051788752,12300,122,X-n469-k138,34.93392038345337
20,353967.91494950885,1905.9226818725413,0.7709345557264413,11100,110,X-n469-k138,44.22213292121887
21,354058.44260244287,377.90227973721124,0.7810169325962257,15000,149,X-n469-k138,58.823662757873535
22,353854.7783503218,1722.9359344598633,0.7751858950891428,13500,134,X-n469-k138,36.908519983291626
23,354545.0504419375,1012.6814062134732,0.7761322911621585,15900,158,X-n469-k138,59.157315731048584
24,355139.33119185717,1112.6704194167974,0.7774268481835845,14000,139,X-n469-k138,50.3233208656311
25,354864.1335020557,882.3377240291077,0.7702304157841325,13300,132,X-n469-k138,53.18338322639465
26,351788.2937064941,916.1838116918109,0.7812792995997683,10800,107,X-n469-k138,47.69425559043884
27,361858.36975523643,2109.549093782859,0.7697579469233012,1200,11,X-n469-k138,6.045828819274902
28,353914.8290790764,953.8651636199205,0.7771768950014124,15600,155,X-n469-k138,44.883017778396606
29,353779.518265536,252.208298859417,0.776499329820537,16800,167,X-n469-k138,48.90725755691528
30,353093.9168457449,683.5667966218696,0.777444927654655,10600,105,X-n469-k138,28.388606786727905
31,354190.51258730184,1387.3418843881116,0.7775120904380383,13000,129,X-n469-k138,40.05702567100525
32,353105.65228413494,1586.2618481619859,0.7749773490609552,9700,96,X-n469-k138,27.44855809211731
33,353745.4812020115,1023.679754600495,0.7756002643637364,17000,169,X-n469-k138,48.637030601501465
34,353736.8159795227,1240.4804915346356,0.7733002964735934,9900,98,X-n469-k138,31.80124020576477
