run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,66778.63663442714,676.5774821713966,0.9554290310187228,11100,110,X-n280-k17,91.57407259941101
1,69171.61329500563,2160.028347023408,0.950595961854796,1200,11,X-n280-k17,10.048848152160645
2,67902.28073022915,398.213386836554,0.9555501426539389,12000,119,X-n280-k17,116.14309310913086
3,66163.4065358652,608.2585031241983,0.944209255021612,9300,92,X-n280-k17,69.34954953193665
4,67157.22022933478,1380.3519238742606,0.9518768010290765,12700,126,X-n280-k17,120.87321448326111
5,67621.3273114517,654.5977673833905,0.9530112808253387,14500,144,X-n280-k17,123.82049179077148
6,64577.33586277004,859.8195730219257,0.9395604054387986,14500,144,X-n280-k17,115.86152076721191
7,65665.1200455193,827.233159233732,0.9530516431924884,15500,154,X-n280-k17,127.07370233535767
8,65499.92812824973,468.5815540627876,0.9359860935524652,10800,107,X-n280-k17,94.33982539176941
9,65918.77506197842,1140.1017377525027,0.9411139521782084,23000,229,X-n280-k17,183.1872272491455
10,68816.5213972428,1878.1764845959794,0.9444388456733748,1700,16,X-n280-k17,16.554121017456055
11,65743.38659269847,676.8572637150224,0.9485878687271678,14500,144,X-n280-k17,92.2869029045105
12,67339.24146698248,1016.9245472649826,0.9523787799431057,15500,154,X-n280-k17,89.61525177955627
13,67342.76999141423,780.623998274933,0.9548796208567166,11000,109,X-n280-k17,90.66152477264404
14,64839.238004319406,1084.6314250034484,0.6337448559670782,25800,257,X-n280-k17,207.82929348945618
15,67158.71009243169,433.26720540020096,0.9566822336826507,12100,120,X-n280-k17,105.23538899421692
16,68301.96344948995,612.9487586894383,0.95793005440567,11300,112,X-n280-k17,75.56557941436768
17,65609.54533802386,593.6925387122793,0.9424241499979905,20100,200,X-n280-k17,182.34538173675537
18,66137.00150014626,736.203555012333,0.957271383587173,14100,140,X-n280-k17,107.83033037185669
19,69126.39730272153,671.1918980286177,0.9506890128931101,1200,11,X-n280-k17,11.714757680892944
20,66360.03260464738,1550.8460099725144,0.9463017913288709,9000,89,X-n280-k17,64.7200710773468
21,65824.3922325896,691.6298659906013,0.95793005440567,15700,156,X-n280-k17,129.39287281036377
22,68171.74911869936,1428.0039119570004,0.9567753300355384,1200,11,X-n280-k17,6.140009880065918
23,67251.21817190891,593.8325024997824,0.9530366663638191,12800,127,X-n280-k17,108.72544145584106
24,63989.8204214148,1789.7886815338943,0.6440714188572206,16100,160,X-n280-k17,91.56307768821716
25,67361.84544399056,324.79037735358844,0.946165085335496,19500,194,X-n280-k17,132.13941144943237
26,66889.86654787876,1285.1065846706801,0.9561596303572069,12800,127,X-n280-k17,105.38426995277405
27,66210.25627766643,2157.6387934499367,0.9548722431887988,26000,259,X-n280-k17,131.61718940734863
28,66506.62352566089,1118.8416037158581,0.946900854898408,18800,187,X-n280-k17,120.63619637489319
29,66242.7078818212,291.903476980388,0.9567169020657258,11400,113,X-n280-k17,94.03394651412964
30,66853.20390756645,854.9945745224857,0.9578605222009604,11000,109,X-n280-k17,82.88177442550659
31,67243.58889500133,267.87127945394883,0.9481308406026017,14900,148,X-n280-k17,73.64856910705566
32,65826.74172254892,1117.2991221336333,0.9461761221978765,14500,144,X-n280-k17,97.7200517654419
33,65819.56160466843,578.8393551570614,0.9548293470235295,14000,139,X-n280-k17,92.92354607582092
34,68073.6466811201,457.3526652437989,0.9579204433771041,10600,105,X-n280-k17,55.275068521499634
