run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,23778.793590345445,1322.213929208756,0.7046231683517764,1000,50,X-n256-k16,57.086345195770264
1,23839.39168008319,1307.9566087685344,0.7025576212352611,1000,50,X-n256-k16,51.70475769042969
2,23534.88965270318,1468.3983657082808,0.7154675462081004,1000,50,X-n256-k16,42.274375677108765
3,24095.828464657443,1333.9532197249353,0.7086044705142341,1000,50,X-n256-k16,45.28863072395325
4,23842.77645559392,1129.483615911041,0.7275976344059395,1000,50,X-n256-k16,54.11841630935669
5,23442.18964023091,1527.0681759859428,0.7034686486216688,1000,50,X-n256-k16,49.70777463912964
6,23767.268351148814,1391.751079375109,0.6801584532649666,1000,50,X-n256-k16,48.60314083099365
7,24054.880731111876,907.3832618401442,0.7110980019403281,1000,50,X-n256-k16,49.52143573760986
8,23637.287475312278,911.7121191551488,0.687918489446992,1000,50,X-n256-k16,49.73768424987793
9,23867.0749437193,1183.7725242538095,0.7244839166285691,1000,50,X-n256-k16,49.9521484375
10,23549.520266285293,1453.6891863519384,0.6962777034676236,1000,50,X-n256-k16,51.000704288482666
11,23682.818465322696,1519.363111791487,0.7201493825608067,1000,50,X-n256-k16,37.85649800300598
12,23754.136390139316,563.0729875159186,0.7013729757623658,1000,50,X-n256-k16,53.34050536155701
13,23927.383983374166,1054.6298966992033,0.7107645064062815,1000,50,X-n256-k16,49.29612874984741
14,23813.434447562537,968.7917120074056,0.7087909225677133,1000,50,X-n256-k16,51.66465711593628
15,23777.589078368197,1223.1255677091856,0.7106936346841334,1000,50,X-n256-k16,51.18924927711487
16,23905.109188159666,1145.6306558827876,0.7072395439648096,1000,50,X-n256-k16,52.22382140159607
17,23715.19859633745,1158.377016477441,0.7153158334671715,1000,50,X-n256-k16,44.174219369888306
18,23782.76526028838,882.3583463535615,0.740459778689155,1000,50,X-n256-k16,51.762356758117676
19,23890.89706292881,1036.4090203469339,0.7147406995444845,1000,50,X-n256-k16,55.582229137420654
20,23729.17934298015,1031.8987464349384,0.7236134579923182,1000,50,X-n256-k16,47.325159311294556
21,23477.98902773829,1232.6421904492574,0.7027680850770262,1000,50,X-n256-k16,44.06854581832886
22,23804.01734864061,1088.5641853097145,0.7375989010035301,1000,50,X-n256-k16,50.07612919807434
23,23787.671215285085,998.3745302501403,0.720502026527639,1000,50,X-n256-k16,50.07196831703186
24,23784.645090169477,903.1644916567351,0.6837868778716442,1000,50,X-n256-k16,49.92775344848633
25,23432.3201179824,1239.4401121455046,0.7101603361159864,1000,50,X-n256-k16,46.5615336894989
26,23938.539779088664,1050.9473402466226,0.7174104307917615,1000,50,X-n256-k16,46.31470823287964
27,23695.68478609559,1011.1098283644111,0.7036240952030425,1000,50,X-n256-k16,38.85682678222656
28,23861.87597622362,1037.640703932972,0.7024865449909891,1000,50,X-n256-k16,48.052600145339966
29,24127.38743816166,1072.5839075274978,0.7345887662229491,1000,50,X-n256-k16,50.04238963127136
30,24020.910515834086,1041.0435311090544,0.7083609813290713,1000,50,X-n256-k16,49.03155732154846
31,23896.67586998563,821.9875789488922,0.712730138262053,1000,50,X-n256-k16,48.125346660614014
32,23790.805532720315,980.7648494203034,0.7088807669897769,1000,50,X-n256-k16,46.99737572669983
33,24072.424511466248,1284.3379877305183,0.6953382411989496,1000,50,X-n256-k16,43.89475750923157
34,23340.245719812126,827.9149957203892,0.681407923789922,1000,50,X-n256-k16,30.341867208480835
