run,mean_fitness,std_fitness,mean_jaccard_distance,n_evaluations,n_generations,experiment_id,tiempo
0,36954.51481627335,888.660794427754,0.7216900598895734,2625,75,X-n322-k28,143.35328769683838
1,37301.530283264845,1564.9684456515693,0.7189471874734735,2625,75,X-n322-k28,151.46799206733704
2,37218.37987192643,1131.248602351168,0.7228836781321668,2625,75,X-n322-k28,145.4689064025879
3,37222.320573492245,1720.6270422141065,0.7255707912707025,2625,75,X-n322-k28,149.598402261734
4,37660.509289205365,1196.9295258234781,0.733164759705151,2625,75,X-n322-k28,163.1125843524933
5,37386.07855952254,1747.8949510974383,0.711286171058752,2625,75,X-n322-k28,148.03482007980347
6,37317.15520274388,1278.8520861503903,0.7159764642333609,2625,75,X-n322-k28,135.59364461898804
7,37256.90609900372,1604.574340496298,0.7518374198178687,2625,75,X-n322-k28,138.4638442993164
8,37079.71811591571,1671.9881933375077,0.6977143476103475,2625,75,X-n322-k28,145.15000319480896
9,36928.67313543949,1292.0433889167452,0.7311168976915051,2625,75,X-n322-k28,149.04544258117676
10,36872.61600989869,1393.566358834771,0.7162194346098051,2625,75,X-n322-k28,112.25740313529968
11,37514.937267084344,1587.7305512978137,0.7186380060208225,2625,75,X-n322-k28,154.2023003101349
12,37200.98620971686,1688.9760314436876,0.7226236322617513,2625,75,X-n322-k28,130.79502058029175
13,36930.600260390485,1423.684499437647,0.7204091585199346,2625,75,X-n322-k28,145.18223428726196
14,37281.53668340964,1659.125227944296,0.721837983263943,2625,75,X-n322-k28,144.94784998893738
15,37210.543102246644,1585.7904330346075,0.7341661770203661,2625,75,X-n322-k28,145.35146760940552
16,37011.72120628791,1332.926469797126,0.7310443757943986,2625,75,X-n322-k28,114.93771982192993
17,37301.0458124571,1645.7238024796736,0.6899837422225482,2625,75,X-n322-k28,118.37526273727417
18,37253.25541566422,1516.0494510559029,0.6897890165232322,2625,75,X-n322-k28,149.2944712638855
19,37108.259839593586,1170.1241121525065,0.7109787806826969,2625,75,X-n322-k28,151.2671616077423
20,37645.580122001214,1676.4482817078963,0.7286759115506743,2625,75,X-n322-k28,143.54698634147644
21,37335.813913130296,1609.1590921576874,0.7376478042855293,2625,75,X-n322-k28,146.34536457061768
22,37814.40749710127,1687.9619683948326,0.7398417967366857,2625,75,X-n322-k28,144.25795078277588
23,36771.805178810086,1337.2527354357806,0.7139962166675765,2625,75,X-n322-k28,139.1801197528839
24,37362.40768737835,1684.4729471335531,0.7186667598853737,2625,75,X-n322-k28,143.58224034309387
25,37399.05448861265,1491.204916561462,0.710621938464573,2625,75,X-n322-k28,140.32072377204895
26,37323.8531080484,1844.6257431957324,0.733624099617001,2625,75,X-n322-k28,142.94702291488647
27,37086.298511874025,1426.4277581128915,0.7058852018201612,2625,75,X-n322-k28,143.58624267578125
28,36919.331491997495,1321.6366864128886,0.7238967675226374,2625,75,X-n322-k28,141.25218749046326
29,37599.94662813639,1914.3779729506157,0.7166182836771072,2625,75,X-n322-k28,110.6508092880249
30,36889.65059814031,1206.0564479447887,0.7271855366629575,2625,75,X-n322-k28,143.10952353477478
31,37201.10016133763,865.3299736621174,0.7283988963856438,2625,75,X-n322-k28,135.1166388988495
32,37311.795368079016,1493.547141694071,0.6977386112087273,2625,75,X-n322-k28,137.45208024978638
33,37281.289978577646,1471.9141905350684,0.7225736220331682,2625,75,X-n322-k28,108.57981538772583
34,37284.611467459676,1710.8818185137884,0.7155502026972421,2625,75,X-n322-k28,85.53630352020264
